OID_,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity,dist_attractions,dist_city,airbnb_count,average_price,poi_count,transport_count,hotel_count
27,544308358342040256.000000000000000,6865216,100,99.000000000000000,t,t,t,47.509039999999999,-122.360560000000007,4,1.000000000000000,2.000000000000000,3.000000000000000,117.000000000000000,1.300000000000000,1125.000000000000000,4.910000000000000,4.890000000000000,4.770000000000000,4.980000000000000,5.000000000000000,4.830000000000000,4.870000000000000,f,1,5,3,f,t,2,55,3468,1.730000000000000,-0.280000000000000,1.450000000000000,4606.353353915672415,10786.208061031840771,7,131.857142857142861,7,5.000000000000000,0
28,14385126.000000000000000,7076008,100,97.000000000000000,t,t,t,47.641530000000003,-122.276740000000004,6,3.500000000000000,4.000000000000000,4.000000000000000,329.000000000000000,30.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.900000000000000,4.900000000000000,f,2,5,3,t,t,2,34,3456,-1.100000000000000,-0.070000000000000,-1.170000000000000,2806.094967238682784,5799.346010839389237,5,235.199999999999989,1,3.000000000000000,0
29,30499937.000000000000000,21374074,100,95.000000000000000,t,t,t,47.511479999999999,-122.359759999999994,4,1.000000000000000,2.000000000000000,2.000000000000000,158.000000000000000,2.100000000000000,1125.000000000000000,4.820000000000000,4.850000000000000,4.790000000000000,4.920000000000000,4.930000000000000,4.680000000000000,4.650000000000000,t,1,5,3,f,f,3,45,3007,-0.120000000000000,-1.980000000000000,-2.100000000000000,4481.781134880504396,10508.316718071822834,7,138.857142857142861,11,4.000000000000000,0
30,37011084.000000000000000,952510,100,100.000000000000000,t,t,t,47.742500000000000,-122.290049999999994,2,1.000000000000000,1.000000000000000,1.000000000000000,66.000000000000000,3.700000000000000,1125.000000000000000,4.800000000000000,4.930000000000000,4.670000000000000,4.980000000000000,4.950000000000000,4.920000000000000,4.900000000000000,t,1,5,2,f,f,2,26,4139,0.240000000000000,1.110000000000000,1.350000000000000,8129.533427747529458,15707.709788626656518,15,111.733333333333334,0,3.000000000000000,0
31,20915631.000000000000000,150314867,100,96.000000000000000,t,t,t,47.496119999999998,-122.366309999999999,6,1.000000000000000,1.000000000000000,3.000000000000000,150.000000000000000,4.000000000000000,1125.000000000000000,4.940000000000000,4.930000000000000,4.960000000000000,4.930000000000000,4.940000000000000,4.910000000000000,4.900000000000000,t,1,5,3,f,f,2,60,1914,-0.160000000000000,-1.880000000000000,-2.040000000000000,5557.504660596563554,12282.486420935985734,6,157.333333333333343,0,2.000000000000000,0
32,668912730192993408.000000000000000,104834083,98,99.000000000000000,f,t,t,47.736341625634282,-122.344617940695144,9,1.500000000000000,3.000000000000000,6.000000000000000,240.000000000000000,2.200000000000000,30.500000000000000,5.000000000000000,4.750000000000000,4.750000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.750000000000000,t,46,5,3,f,f,2,37,2208,0.050000000000000,-0.600000000000000,-0.550000000000000,7380.274699222199160,14773.425000120738332,6,174.333333333333343,31,5.000000000000000,0
33,14404918.000000000000000,48180916,0,0.000000000000000,f,t,f,47.495530000000002,-122.371219999999994,2,2.000000000000000,1.000000000000000,1.000000000000000,85.000000000000000,1.000000000000000,7.000000000000000,4.960000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.910000000000000,4.950000000000000,t,1,1,2,f,t,2,27,2592,-1.010000000000000,1.110000000000000,0.100000000000000,5914.464955389580609,12433.357910069418722,5,163.599999999999994,1,1.000000000000000,0
34,39060942.000000000000000,149757297,100,98.000000000000000,t,t,t,47.512340000000002,-122.359250000000003,4,1.000000000000000,2.000000000000000,2.000000000000000,104.000000000000000,3.000000000000000,1125.000000000000000,4.800000000000000,4.840000000000000,4.870000000000000,5.000000000000000,4.940000000000000,4.770000000000000,4.740000000000000,t,1,5,3,f,t,2,46,1918,-0.070000000000000,0.040000000000000,-0.030000000000000,4424.351197518327353,10406.735441410781277,9,122.777777777777771,25,4.000000000000000,0
35,6606.000000000000000,14942,100,87.000000000000000,f,t,t,47.654440000000001,-122.336290000000005,1,1.000000000000000,1.000000000000000,1.000000000000000,99.000000000000000,30.000000000000000,1125.000000000000000,4.610000000000000,4.670000000000000,4.670000000000000,4.830000000000000,4.760000000000000,4.880000000000000,4.570000000000000,f,3,4,3,f,t,2,27,4975,-0.700000000000000,-1.980000000000000,-2.680000000000000,1997.408288500916569,5646.179959926790616,51,178.901960784313729,16,15.000000000000000,0
36,9419.000000000000000,30559,100,97.000000000000000,t,t,t,47.550170000000001,-122.319370000000006,2,3.000000000000000,1.000000000000000,2.000000000000000,80.000000000000000,2.000000000000000,90.000000000000000,4.690000000000000,4.770000000000000,4.740000000000000,4.930000000000000,4.890000000000000,4.650000000000000,4.640000000000000,f,9,4,2,t,t,2,30,4870,-0.620000000000000,-1.560000000000000,-2.180000000000000,1632.130627366673025,6020.245910117116182,14,104.428571428571431,57,4.000000000000000,0
37,9531.000000000000000,31481,100,71.000000000000000,t,t,t,47.554949999999998,-122.386629999999997,4,1.000000000000000,2.000000000000000,3.000000000000000,185.000000000000000,5.000000000000000,1125.000000000000000,4.950000000000000,4.980000000000000,4.970000000000000,4.980000000000000,4.950000000000000,4.980000000000000,4.890000000000000,f,2,3,3,t,t,2,58,4866,-0.930000000000000,0.790000000000000,-0.140000000000000,3627.567335935509618,6902.709726405659239,26,164.692307692307679,13,6.000000000000000,0
38,9534.000000000000000,31481,100,71.000000000000000,t,t,t,47.556269999999998,-122.386070000000004,3,1.000000000000000,2.000000000000000,2.000000000000000,125.000000000000000,3.000000000000000,1125.000000000000000,4.990000000000000,4.980000000000000,4.980000000000000,5.000000000000000,4.980000000000000,4.950000000000000,4.940000000000000,f,2,3,3,t,t,2,55,4866,-0.920000000000000,0.250000000000000,-0.670000000000000,3578.935019815331543,6761.396093698448567,30,172.366666666666674,56,6.000000000000000,0
39,9596.000000000000000,14942,100,87.000000000000000,f,t,t,47.656080000000003,-122.336020000000005,4,1.000000000000000,1.000000000000000,4.000000000000000,130.000000000000000,30.000000000000000,200.000000000000000,4.560000000000000,4.550000000000000,4.500000000000000,4.800000000000000,4.660000000000000,4.910000000000000,4.560000000000000,f,3,4,3,t,t,2,29,4975,-0.830000000000000,-0.600000000000000,-1.430000000000000,1967.303254576392192,5826.317684542435927,43,171.581395348837219,18,13.000000000000000,0
40,9909.000000000000000,33360,100,100.000000000000000,t,t,t,47.566119999999998,-122.372730000000004,4,1.000000000000000,2.000000000000000,2.000000000000000,275.000000000000000,25.399999999999999,1125.000000000000000,4.800000000000000,4.880000000000000,4.880000000000000,4.930000000000000,4.940000000000000,4.830000000000000,4.820000000000000,t,11,5,3,t,t,2,50,4856,-0.920000000000000,-0.280000000000000,-1.200000000000000,2764.449793083757868,5280.328763988014543,24,166.875000000000000,11,7.000000000000000,0
41,11012.000000000000000,14942,100,87.000000000000000,f,t,t,47.654049999999998,-122.337440000000001,8,2.000000000000000,3.000000000000000,3.000000000000000,310.000000000000000,30.000000000000000,120.000000000000000,4.790000000000000,4.820000000000000,4.610000000000000,4.780000000000000,4.720000000000000,4.860000000000000,4.740000000000000,f,3,4,3,f,t,2,40,4975,-0.860000000000000,-0.600000000000000,-1.460000000000000,2087.967383634621001,5610.850909238721215,52,184.961538461538453,29,15.000000000000000,0
42,25002.000000000000000,102684,100,100.000000000000000,t,t,t,47.679470000000002,-122.371960000000001,4,1.000000000000000,1.000000000000000,2.000000000000000,95.000000000000000,2.000000000000000,1125.000000000000000,4.920000000000000,4.920000000000000,4.920000000000000,4.970000000000000,4.980000000000000,4.900000000000000,4.900000000000000,t,1,5,3,t,t,2,41,4634,1.800000000000000,0.360000000000000,2.160000000000000,1812.083570079321362,8979.647453196279457,36,147.583333333333343,44,6.000000000000000,0
43,30712.000000000000000,107605,100,67.000000000000000,f,t,f,47.678429999999999,-122.382069999999999,3,1.000000000000000,1.000000000000000,1.000000000000000,67.000000000000000,30.000000000000000,60.000000000000000,4.250000000000000,4.310000000000000,3.570000000000000,4.760000000000000,4.750000000000000,4.730000000000000,4.340000000000000,f,2,3,3,t,t,2,21,4624,-0.860000000000000,1.110000000000000,0.250000000000000,1799.895903363486923,9168.601999479858932,31,138.741935483870975,39,7.000000000000000,0
44,68508.000000000000000,340192,100,50.000000000000000,f,t,t,47.638150000000003,-122.323440000000005,4,1.000000000000000,2.000000000000000,2.000000000000000,165.000000000000000,7.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,f,2,3,3,t,t,2,49,4353,-1.120000000000000,1.110000000000000,-0.010000000000000,1505.751912380111435,3847.898222859046200,59,198.000000000000000,49,15.000000000000000,0
45,116221.000000000000000,587302,0,0.000000000000000,t,t,t,47.654739999999997,-122.355459999999994,2,1.000000000000000,1.000000000000000,1.000000000000000,75.000000000000000,90.000000000000000,365.000000000000000,4.740000000000000,4.870000000000000,4.890000000000000,4.610000000000000,4.680000000000000,4.910000000000000,4.520000000000000,f,1,1,3,f,t,2,40,4227,-1.000000000000000,1.110000000000000,0.110000000000000,1732.142905075138060,5973.316630940580580,62,198.129032258064512,64,14.000000000000000,0
46,119103.000000000000000,601600,100,100.000000000000000,t,t,t,47.652439999999999,-122.351079999999996,3,1.000000000000000,1.000000000000000,2.000000000000000,90.000000000000000,3.000000000000000,30.000000000000000,4.940000000000000,4.950000000000000,4.820000000000000,4.980000000000000,4.980000000000000,4.970000000000000,4.900000000000000,f,2,5,3,t,t,2,23,4223,0.570000000000000,0.790000000000000,1.360000000000000,1971.641452575622907,5630.522106363087005,60,204.599999999999994,168,17.000000000000000,1
47,132120.000000000000000,378445,0,0.000000000000000,f,t,t,47.669379999999997,-122.335160000000002,4,1.000000000000000,1.000000000000000,1.000000000000000,75.000000000000000,30.000000000000000,30.000000000000000,4.680000000000000,4.840000000000000,4.660000000000000,4.960000000000000,4.840000000000000,4.960000000000000,4.750000000000000,f,1,1,3,t,t,2,14,4325,-0.730000000000000,1.110000000000000,0.380000000000000,1279.275601435185763,7297.891055555930507,28,196.321428571428584,24,6.000000000000000,0
48,132160.000000000000000,558743,100,100.000000000000000,t,t,t,47.682049999999997,-122.342749999999995,6,1.000000000000000,2.000000000000000,3.000000000000000,177.000000000000000,3.100000000000000,1125.000000000000000,4.850000000000000,4.910000000000000,4.890000000000000,4.950000000000000,4.930000000000000,4.930000000000000,4.760000000000000,f,3,5,3,t,t,3,50,4236,0.090000000000000,-0.390000000000000,-0.300000000000000,1498.970387585234675,8748.630254245268588,23,229.086956521739125,46,3.000000000000000,0
49,151545.000000000000000,306615,100,86.000000000000000,f,t,t,47.650620000000004,-122.320080000000004,6,1.500000000000000,3.000000000000000,3.000000000000000,299.000000000000000,75.000000000000000,270.000000000000000,4.930000000000000,4.780000000000000,4.670000000000000,5.000000000000000,5.000000000000000,4.930000000000000,4.800000000000000,f,3,4,3,t,f,2,53,4391,-1.000000000000000,1.110000000000000,0.110000000000000,990.300910038479174,5255.846887928653814,8,163.500000000000000,60,9.000000000000000,0
50,170273.000000000000000,804996,100,100.000000000000000,f,t,t,47.627339999999997,-122.357929999999996,6,2.500000000000000,3.000000000000000,5.000000000000000,404.000000000000000,2.300000000000000,1125.000000000000000,4.980000000000000,4.940000000000000,4.970000000000000,4.990000000000000,4.960000000000000,4.940000000000000,4.890000000000000,f,1,5,3,t,t,2,23,4169,-0.210000000000000,-0.280000000000000,-0.490000000000000,1619.099601003813177,3349.713659208533954,42,250.404761904761898,112,19.000000000000000,0
51,210316.000000000000000,2438665,0,100.000000000000000,f,t,t,47.700850000000003,-122.367000000000004,2,4.000000000000000,1.000000000000000,1.000000000000000,60.000000000000000,30.000000000000000,365.000000000000000,4.760000000000000,4.690000000000000,4.850000000000000,4.950000000000000,4.870000000000000,4.560000000000000,4.740000000000000,t,4,1,2,t,t,2,47,3853,-0.810000000000000,1.110000000000000,0.300000000000000,3589.823903688197333,11138.018511688740546,15,126.066666666666663,40,12.000000000000000,0
52,219532.000000000000000,1037115,100,75.000000000000000,f,t,t,47.655889999999999,-122.360550000000003,4,1.500000000000000,3.000000000000000,4.000000000000000,300.000000000000000,33.100000000000001,1107.599999999999909,4.650000000000000,4.750000000000000,4.700000000000000,4.890000000000000,4.860000000000000,4.690000000000000,4.600000000000000,f,1,4,3,t,f,2,45,4119,-0.820000000000000,1.110000000000000,0.290000000000000,1707.116927800332860,6225.030933146064854,44,174.113636363636374,15,8.000000000000000,0
53,226536.000000000000000,209571,100,92.000000000000000,t,t,t,47.661330000000000,-122.400880000000001,2,1.000000000000000,1.000000000000000,1.000000000000000,83.000000000000000,1.000000000000000,21.000000000000000,4.810000000000000,4.740000000000000,4.790000000000000,4.950000000000000,4.950000000000000,4.880000000000000,4.820000000000000,f,2,5,2,t,t,3,27,4492,-0.090000000000000,1.110000000000000,1.020000000000000,450.799270094168946,8318.295293947077880,12,138.666666666666657,24,17.000000000000000,0
54,226677.000000000000000,30559,100,97.000000000000000,t,t,t,47.550620000000002,-122.318269999999998,2,3.000000000000000,1.000000000000000,1.000000000000000,66.000000000000000,2.000000000000000,280.000000000000000,4.800000000000000,4.800000000000000,4.840000000000000,4.830000000000000,4.880000000000000,4.790000000000000,4.810000000000000,f,9,4,2,t,t,2,31,4870,-0.320000000000000,1.110000000000000,0.790000000000000,1683.903604577500118,5982.377384152880950,13,91.461538461538467,58,5.000000000000000,0
55,241016.000000000000000,956883,100,72.000000000000000,f,t,t,47.641100000000002,-122.374459999999999,4,1.000000000000000,3.000000000000000,3.000000000000000,324.000000000000000,3.600000000000000,28.000000000000000,4.770000000000000,4.850000000000000,4.770000000000000,4.950000000000000,4.920000000000000,4.730000000000000,4.720000000000000,f,3,4,3,t,t,2,23,4138,-0.610000000000000,1.110000000000000,0.500000000000000,3138.169087935208154,5320.407887855812987,26,194.692307692307679,16,14.000000000000000,0
56,241032.000000000000000,956883,100,72.000000000000000,f,t,t,47.636260000000000,-122.370829999999998,2,1.000000000000000,1.000000000000000,1.000000000000000,116.000000000000000,4.700000000000000,365.000000000000000,4.740000000000000,4.810000000000000,4.790000000000000,4.890000000000000,4.880000000000000,4.600000000000000,4.790000000000000,f,3,4,3,t,t,2,24,4138,-0.010000000000000,1.110000000000000,1.100000000000000,2752.399102878548547,4731.899974881644994,52,287.596153846153868,21,17.000000000000000,0
57,254340.000000000000000,1336214,0,0.000000000000000,f,t,t,47.676319999999997,-122.360190000000003,2,1.000000000000000,1.000000000000000,1.000000000000000,95.000000000000000,30.000000000000000,180.000000000000000,4.910000000000000,4.920000000000000,4.970000000000000,4.990000000000000,4.980000000000000,4.880000000000000,4.920000000000000,f,1,1,3,f,t,2,34,4062,-0.580000000000000,1.110000000000000,0.530000000000000,912.907757707945848,8371.375428367022323,31,174.903225806451616,52,8.000000000000000,0
58,260613.000000000000000,1387754,100,100.000000000000000,t,t,t,47.686999999999998,-122.366969999999995,2,1.000000000000000,1.000000000000000,1.000000000000000,150.000000000000000,3.000000000000000,1125.000000000000000,4.900000000000000,4.940000000000000,5.000000000000000,4.850000000000000,4.930000000000000,4.870000000000000,4.720000000000000,t,1,5,3,t,t,3,19,4048,-0.790000000000000,-1.770000000000000,-2.560000000000000,2178.030837457088182,9653.758043719501075,16,151.187500000000000,13,9.000000000000000,0
59,261912.000000000000000,558743,100,100.000000000000000,t,t,t,47.683232468231424,-122.341809921069100,4,1.000000000000000,2.000000000000000,2.000000000000000,198.000000000000000,3.100000000000000,1125.000000000000000,4.790000000000000,4.790000000000000,4.820000000000000,4.930000000000000,4.930000000000000,4.890000000000000,4.820000000000000,f,3,5,3,t,t,3,46,4236,-1.050000000000000,-0.810000000000000,-1.860000000000000,1648.190589209715426,8872.023392879751555,23,232.521739130434781,82,7.000000000000000,0
60,278830.000000000000000,1452570,100,86.000000000000000,f,t,t,47.634099999999997,-122.372960000000006,6,2.000000000000000,3.000000000000000,3.000000000000000,450.000000000000000,12.400000000000000,175.800000000000011,4.670000000000000,4.650000000000000,4.740000000000000,4.910000000000000,4.880000000000000,4.560000000000000,4.480000000000000,f,4,5,3,t,f,2,60,4028,-0.830000000000000,1.110000000000000,0.280000000000000,2834.981691572505952,4660.930007751887388,29,265.896551724137908,19,14.000000000000000,0
61,284087.000000000000000,721070,100,100.000000000000000,t,t,t,47.612099999999998,-122.329999999999998,6,1.000000000000000,2.000000000000000,3.000000000000000,168.000000000000000,3.000000000000000,1125.000000000000000,4.810000000000000,4.900000000000000,4.820000000000000,4.820000000000000,4.890000000000000,4.900000000000000,4.730000000000000,t,1,5,3,t,f,2,48,4190,-0.080000000000000,0.470000000000000,0.390000000000000,843.179619263469363,919.259234658019068,101,196.346534653465341,400,42.000000000000000,3
62,303277.000000000000000,1204187,100,96.000000000000000,t,t,t,47.644240000000003,-122.323970000000003,2,1.000000000000000,2.000000000000000,2.000000000000000,150.000000000000000,30.000000000000000,1125.000000000000000,4.830000000000000,4.830000000000000,4.920000000000000,4.830000000000000,4.830000000000000,5.000000000000000,4.750000000000000,f,1,5,3,f,f,2,51,4094,-1.120000000000000,-0.710000000000000,-1.830000000000000,1703.840426134897371,4515.947520843677921,51,182.411764705882348,39,14.000000000000000,0
63,338091.000000000000000,1717589,94,22.000000000000000,f,t,t,47.619650000000000,-122.323740000000001,3,1.000000000000000,1.000000000000000,1.000000000000000,420.000000000000000,1.000000000000000,365.000000000000000,4.630000000000000,4.750000000000000,4.260000000000000,4.740000000000000,4.850000000000000,4.880000000000000,4.390000000000000,f,2,4,3,t,t,2,64,3958,-0.710000000000000,-2.090000000000000,-2.800000000000000,1315.691885809284713,1821.776046531869042,97,150.536082474226816,374,28.000000000000000,1
64,353110.000000000000000,1788284,100,100.000000000000000,t,t,t,47.580370000000002,-122.391630000000006,5,1.000000000000000,1.000000000000000,1.000000000000000,124.000000000000000,30.000000000000000,1084.400000000000091,4.770000000000000,4.810000000000000,4.820000000000000,4.930000000000000,4.850000000000000,4.930000000000000,4.760000000000000,t,1,5,3,f,t,3,51,3944,-0.850000000000000,0.150000000000000,-0.700000000000000,4674.535636648931359,5314.830125042025429,15,146.866666666666674,45,18.000000000000000,0
65,356248.000000000000000,306615,100,86.000000000000000,f,t,t,47.650469999999999,-122.320220000000006,2,1.000000000000000,2.000000000000000,2.000000000000000,179.000000000000000,75.000000000000000,365.000000000000000,4.890000000000000,4.960000000000000,4.890000000000000,5.000000000000000,5.000000000000000,4.920000000000000,4.620000000000000,f,3,4,3,f,f,2,50,4391,-0.990000000000000,1.110000000000000,0.120000000000000,1008.988114541893424,5237.844387421561805,8,163.500000000000000,58,9.000000000000000,0
66,356608.000000000000000,1787819,91,97.000000000000000,f,t,t,47.614010000000000,-122.322350000000000,5,2.000000000000000,2.000000000000000,2.000000000000000,224.000000000000000,3.000000000000000,1125.000000000000000,4.830000000000000,4.890000000000000,4.870000000000000,4.930000000000000,4.910000000000000,4.820000000000000,4.760000000000000,t,3,5,3,t,t,2,36,3944,-0.490000000000000,-0.390000000000000,-0.880000000000000,1232.591623362146038,1271.517056864387996,54,190.648148148148152,534,38.000000000000000,0
67,365550.000000000000000,1025723,100,98.000000000000000,t,t,t,47.600020000000001,-122.327420000000004,2,1.000000000000000,1.000000000000000,1.000000000000000,112.000000000000000,3.000000000000000,21.000000000000000,4.740000000000000,4.820000000000000,4.870000000000000,4.920000000000000,4.940000000000000,4.620000000000000,4.700000000000000,f,2,5,2,t,t,2,39,4122,1.780000000000000,-0.170000000000000,1.610000000000000,401.722214340731909,468.092029339314138,40,152.425000000000011,440,53.000000000000000,3
68,368403.000000000000000,4186078,100,100.000000000000000,f,t,t,47.685279999999999,-122.331249999999997,16,3.000000000000000,6.000000000000000,7.000000000000000,457.000000000000000,3.700000000000000,1125.000000000000000,4.910000000000000,4.820000000000000,4.890000000000000,4.820000000000000,4.890000000000000,4.980000000000000,4.550000000000000,f,1,5,3,t,t,2,37,3673,-0.980000000000000,-0.490000000000000,-1.470000000000000,2300.185958088092320,9056.094763700741169,19,205.263157894736850,62,15.000000000000000,0
69,370361.000000000000000,1865986,100,92.000000000000000,t,t,t,47.682710000000000,-122.357680000000002,2,1.000000000000000,1.000000000000000,1.000000000000000,126.000000000000000,3.000000000000000,1125.000000000000000,4.950000000000000,4.920000000000000,4.910000000000000,4.970000000000000,4.980000000000000,4.950000000000000,4.900000000000000,f,2,5,2,t,t,2,35,3931,-0.100000000000000,-1.020000000000000,-1.120000000000000,1455.907191390048183,9012.085237482429875,30,177.833333333333343,58,8.000000000000000,0
70,387078.000000000000000,1121532,100,52.000000000000000,f,t,t,47.623609999999999,-122.325770000000006,2,1.000000000000000,1.000000000000000,1.000000000000000,157.000000000000000,30.000000000000000,365.000000000000000,4.780000000000000,4.790000000000000,4.850000000000000,4.790000000000000,4.840000000000000,4.930000000000000,4.640000000000000,f,11,4,3,t,t,2,30,4111,-0.430000000000000,-1.020000000000000,-1.450000000000000,926.104272687624189,2222.511025598600099,70,167.528571428571439,208,18.000000000000000,0
71,392140.000000000000000,3313235,100,82.000000000000000,t,t,t,47.585760000000001,-122.315809999999999,2,1.000000000000000,1.000000000000000,1.000000000000000,81.000000000000000,3.000000000000000,7.000000000000000,4.890000000000000,4.870000000000000,4.820000000000000,4.900000000000000,4.930000000000000,4.770000000000000,4.780000000000000,f,2,4,2,t,f,2,19,3763,-0.000000000000000,0.470000000000000,0.470000000000000,2121.996670371536311,2277.317525291640777,38,191.368421052631589,10,5.000000000000000,0
72,392779.000000000000000,437055,100,89.000000000000000,t,t,f,47.573889999999999,-122.314279999999997,4,1.000000000000000,2.000000000000000,2.000000000000000,150.000000000000000,3.000000000000000,745.600000000000023,4.800000000000000,4.860000000000000,4.840000000000000,4.820000000000000,4.810000000000000,4.680000000000000,4.660000000000000,f,1,3,3,t,t,2,31,4290,-0.480000000000000,-0.600000000000000,-1.080000000000000,2615.070290465850576,3534.342418157782959,17,148.058823529411768,39,7.000000000000000,0
73,421168.000000000000000,2094547,100,97.000000000000000,t,t,t,47.700209999999998,-122.351060000000004,2,1.000000000000000,1.000000000000000,1.000000000000000,103.000000000000000,2.000000000000000,7.000000000000000,4.860000000000000,4.930000000000000,4.940000000000000,4.960000000000000,4.940000000000000,4.740000000000000,4.870000000000000,f,1,4,2,t,t,2,31,3897,0.440000000000000,-0.710000000000000,-0.270000000000000,3342.285657567811995,10831.129009640821096,26,139.153846153846160,12,4.000000000000000,0
74,430610.000000000000000,165390,100,99.000000000000000,t,t,t,47.653559999999999,-122.339519999999993,7,3.000000000000000,3.000000000000000,3.000000000000000,358.000000000000000,6.000000000000000,1124.000000000000000,4.880000000000000,4.910000000000000,4.820000000000000,4.890000000000000,4.950000000000000,4.900000000000000,4.750000000000000,f,4,4,3,t,t,2,34,4532,-0.680000000000000,-0.490000000000000,-1.170000000000000,2075.192806704983013,5574.412314025973501,52,184.884615384615387,51,14.000000000000000,0
75,447523.000000000000000,2222321,100,83.000000000000000,f,t,t,47.683869999999999,-122.290239999999997,2,1.000000000000000,1.000000000000000,1.000000000000000,61.000000000000000,3.000000000000000,30.000000000000000,4.780000000000000,4.800000000000000,4.740000000000000,4.910000000000000,4.860000000000000,4.750000000000000,4.740000000000000,f,1,5,2,t,t,2,25,3880,-0.360000000000000,1.110000000000000,0.750000000000000,2071.816294166123043,9388.448810081330521,8,129.625000000000000,26,11.000000000000000,0
76,461234.000000000000000,1870781,100,89.000000000000000,t,t,t,47.684440000000002,-122.373379999999997,2,1.000000000000000,1.000000000000000,1.000000000000000,99.000000000000000,4.000000000000000,1125.000000000000000,4.850000000000000,4.880000000000000,4.910000000000000,4.940000000000000,4.950000000000000,4.860000000000000,4.870000000000000,f,1,4,3,t,t,2,29,3930,0.130000000000000,0.040000000000000,0.170000000000000,2249.775576517127774,9534.975299978761541,27,164.074074074074076,7,4.000000000000000,0
77,475361.000000000000000,2342082,100,50.000000000000000,f,t,t,47.716520000000003,-122.291259999999994,1,1.000000000000000,1.000000000000000,1.000000000000000,77.000000000000000,30.000000000000000,180.000000000000000,4.810000000000000,4.790000000000000,4.910000000000000,4.960000000000000,4.890000000000000,4.570000000000000,4.800000000000000,f,1,4,2,f,t,2,30,3865,-0.730000000000000,1.110000000000000,0.380000000000000,5289.632895123406342,12863.594446358396453,8,136.000000000000000,60,17.000000000000000,0
78,490076.000000000000000,3921530,100,92.000000000000000,t,t,t,47.656170000000003,-122.352620000000002,2,1.000000000000000,1.000000000000000,1.000000000000000,114.000000000000000,4.000000000000000,17.000000000000000,4.700000000000000,4.780000000000000,4.690000000000000,4.740000000000000,4.850000000000000,4.850000000000000,4.740000000000000,f,3,5,2,t,t,2,36,3703,0.750000000000000,-0.810000000000000,-0.060000000000000,1555.663687937860686,6061.039723526361740,74,200.716216216216225,45,14.000000000000000,0
79,491958.000000000000000,2431399,100,97.000000000000000,t,t,f,47.560070000000003,-122.278729999999996,4,1.000000000000000,1.000000000000000,1.000000000000000,79.000000000000000,2.000000000000000,30.000000000000000,4.830000000000000,4.860000000000000,4.940000000000000,4.960000000000000,4.900000000000000,4.730000000000000,4.870000000000000,f,1,5,3,t,t,2,23,3854,0.400000000000000,0.570000000000000,0.970000000000000,4513.173177438472521,6211.683720953355987,23,147.478260869565219,10,2.000000000000000,0
80,493591.000000000000000,2438665,0,100.000000000000000,f,t,t,47.701900000000002,-122.367810000000006,2,1.000000000000000,1.000000000000000,1.000000000000000,70.000000000000000,30.000000000000000,180.000000000000000,4.810000000000000,4.750000000000000,4.810000000000000,4.880000000000000,4.870000000000000,4.700000000000000,4.770000000000000,t,4,1,2,t,t,2,43,3853,-0.470000000000000,-0.600000000000000,-1.070000000000000,3719.737804132934343,11266.274084145545203,15,121.133333333333340,40,16.000000000000000,0
81,544433.000000000000000,2612779,100,0.000000000000000,f,t,t,47.619570000000003,-122.356549999999999,2,1.000000000000000,1.000000000000000,1.000000000000000,95.000000000000000,30.000000000000000,365.000000000000000,4.830000000000000,4.880000000000000,4.930000000000000,4.930000000000000,4.900000000000000,4.850000000000000,4.790000000000000,f,1,3,3,f,t,2,24,3832,0.520000000000000,-1.880000000000000,-1.360000000000000,1618.941903629960052,2650.975074760680400,26,144.538461538461547,227,15.000000000000000,0
82,552325.000000000000000,306615,100,86.000000000000000,f,t,t,47.650430000000000,-122.320210000000003,4,1.000000000000000,2.000000000000000,2.000000000000000,229.000000000000000,59.899999999999999,360.000000000000000,4.700000000000000,4.730000000000000,4.390000000000000,4.940000000000000,4.970000000000000,4.940000000000000,4.670000000000000,f,3,4,3,f,f,2,56,4391,-1.020000000000000,0.470000000000000,-0.550000000000000,1011.233949803496444,5233.547993144520660,9,178.111111111111114,58,9.000000000000000,0
83,564220.000000000000000,2774354,100,96.000000000000000,f,t,t,47.577829999999999,-122.292509999999993,2,1.000000000000000,1.000000000000000,1.000000000000000,58.000000000000000,2.000000000000000,21.000000000000000,4.770000000000000,4.850000000000000,4.610000000000000,4.940000000000000,4.950000000000000,4.850000000000000,4.840000000000000,f,2,5,2,t,t,2,31,3816,-0.360000000000000,0.790000000000000,0.430000000000000,3992.838712767583729,4041.667039211607062,16,172.312500000000000,17,15.000000000000000,0
