id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,license_tf,response_time_num,host_verifications_num,amenities_num,book_30,pop_past,pop_future,popularity,relative_meanprice,relative_price,type_num,host_duration
665651675057942998,107434423,100,97.0,f,t,t,4,2,2.0,2.0,227.0,708.4,1125.0,17,,,,,,,,t,369,0.0,t,5,3,27,13,-1.02,-0.81,-1.83,200.6098901098901,26.390109890109898,3,2180
665652225143387973,107434423,100,97.0,f,t,t,2,1,1.0,1.0,159.0,705.8,1125.0,0,,,,,,,,t,369,0.0,t,5,3,25,30,-1.02,1.03,0.010000000000000009,201.7258064516129,-42.7258064516129,3,2180
666376949291250944,107434423,100,97.0,f,t,t,2,1,1.0,1.0,165.0,699.0,1125.0,0,,,,,,,,t,369,0.0,t,5,3,26,30,-1.02,1.03,0.010000000000000009,200.39423076923077,-35.394230769230774,3,2180
666556333471359989,65048930,100,99.0,t,t,t,7,2,3.0,4.0,156.0,9.8,1114.9,11,5.0,4.88,4.88,5.0,5.0,4.5,4.88,t,2,4.14,f,5,2,41,19,0.94,-0.16,0.7799999999999999,156.8846153846154,-0.8846153846153868,3,2441
666601002460220121,386420269,100,100.0,t,t,t,6,1,2.0,3.0,263.0,2.1,1125.0,19,5.0,5.0,5.0,5.0,5.0,4.88,4.88,f,16,3.64,f,5,2,61,11,0.7,-1.03,-0.33000000000000007,208.27972027972027,54.720279720279734,3,676
666900797828565229,13535306,100,100.0,f,t,f,6,2,3.0,5.0,200.0,30.0,35.0,0,,,,,,,,f,1,0.0,t,5,1,55,30,-1.02,1.03,0.010000000000000009,152.76923076923077,47.230769230769226,3,3177
666978579822219233,29666316,100,100.0,t,t,t,8,3,4.0,5.0,177.0,2.0,1125.0,11,5.0,5.0,5.0,5.0,5.0,5.0,4.83,t,10,3.27,f,5,3,61,19,0.53,-0.16,0.37,240.27272727272728,-63.27272727272728,3,2817
667305022469706921,466747903,100,100.0,f,t,t,6,1,2.0,3.0,178.0,2.6,1125.0,14,5.0,5.0,5.0,4.86,5.0,5.0,4.57,f,1,3.68,f,5,2,36,16,0.72,-0.49,0.22999999999999998,173.92307692307693,4.076923076923066,3,159
667395044956859218,88020855,100,100.0,t,t,t,4,1,1.0,2.0,154.0,4.2,1125.0,20,4.83,4.83,4.83,5.0,4.83,4.67,4.33,t,3,2.73,f,5,2,57,10,0.27,-1.13,-0.8599999999999999,197.375,-43.375,3,2314
667543447123625021,28420265,100,100.0,t,t,t,10,2.5,4.0,5.0,231.0,2.1,365.0,10,4.8,4.8,4.8,5.0,5.0,4.8,5.0,t,25,2.38,f,5,2,49,20,0.1,-0.05,0.05,195.3793103448276,35.62068965517241,3,2839
668128157195470015,10111811,100,100.0,f,t,t,3,1,1.0,2.0,211.0,2.0,1125.0,19,5.0,5.0,5.0,5.0,5.0,5.0,4.86,t,1,4.12,f,5,2,32,11,0.93,-1.03,-0.09999999999999998,208.8,2.1999999999999886,3,3304
668326233910813930,117707804,100,100.0,f,t,t,4,1,3.0,2.0,155.0,3.2,1125.0,19,,,,,,,,t,2,0.0,f,5,1,54,11,-1.02,-1.03,-2.05,158.22222222222223,-3.2222222222222285,3,2112
668804377669789394,8009691,100,100.0,f,t,t,2,1.5,1.0,1.0,207.0,3.0,365.0,11,4.0,3.0,5.0,4.0,5.0,4.0,4.0,f,18,0.63,f,5,2,16,19,-0.73,-0.16,-0.89,297.26666666666665,-90.26666666666665,3,3407
669600281190339020,28420265,100,100.0,t,t,t,12,2,4.0,5.0,230.0,30.0,365.0,18,,,,,,,,t,25,0.0,f,5,2,49,12,-1.02,-0.92,-1.94,184.07142857142858,45.928571428571416,3,2839
669623170659764432,417181434,100,98.0,t,t,t,4,2,2.0,4.0,316.0,3.5,29.0,26,,,,,,,,t,2,0.0,f,5,2,38,4,-1.02,-1.78,-2.8,143.12121212121212,172.87878787878788,3,486
669678436529427232,469151333,100,95.0,f,t,t,2,1,1.0,1.0,192.0,2.0,1125.0,18,5.0,5.0,5.0,5.0,5.0,5.0,4.92,t,1,6.0,f,5,2,49,12,1.82,-0.92,0.9,184.68421052631578,7.3157894736842195,3,146
669747938894499321,81710505,0,0.0,f,t,t,6,2,2.0,2.0,307.0,1.0,30.0,10,5.0,4.92,4.92,5.0,5.0,5.0,4.77,t,1,6.84,f,1,2,52,20,2.22,-0.05,2.1700000000000004,178.0,129.0,3,2345
669831780329672184,24407526,100,100.0,f,t,t,2,1,1.0,1.0,200.0,1.0,365.0,1,4.33,4.33,4.33,4.17,4.33,4.33,4.33,t,1,2.73,f,5,2,14,29,0.27,0.92,1.19,222.25,-22.25,3,2925
669987725199779413,107434423,100,97.0,f,t,t,2,1,1.0,1.0,155.0,704.9,1125.0,0,,,,,,,,t,369,0.0,t,5,3,25,30,-1.02,1.03,0.010000000000000009,201.6451612903226,-46.64516129032259,3,2180
669997349429243583,107434423,100,97.0,f,t,t,2,1,1.0,1.0,171.0,707.5,1125.0,0,,,,,,,,t,369,0.0,t,5,3,28,30,-1.02,1.03,0.010000000000000009,179.65384615384616,-8.65384615384616,3,2180
669997602569228415,107434423,100,97.0,f,t,t,2,1,1.0,1.0,184.0,710.0,1125.0,0,,,,,,,,t,369,0.0,t,5,3,28,30,-1.02,1.03,0.010000000000000009,179.65384615384616,4.34615384615384,3,2180
670251992752253954,343071766,100,100.0,f,t,f,6,3,3.0,3.0,327.0,1.6,29.0,18,4.5,4.83,4.83,5.0,5.0,4.67,4.5,f,1,4.19,f,4,2,52,12,0.96,-0.92,0.039999999999999925,119.63636363636364,207.36363636363637,3,976
671061550390794363,241568755,100,99.0,f,t,t,6,1,2.0,3.0,157.0,2.0,1125.0,0,4.38,4.63,4.13,4.5,4.5,4.75,4.13,f,6,4.14,f,5,1,48,30,0.94,1.03,1.97,186.40384615384616,-29.40384615384616,3,1398
671072445592360540,314324381,100,95.0,f,t,t,6,3.5,3.0,3.0,321.0,3.8,1125.0,25,4.86,4.86,4.57,4.57,4.71,4.71,4.43,f,21,4.2,f,5,2,37,5,0.97,-1.67,-0.7,206.88235294117646,114.11764705882354,3,1098
671303817073171161,28379912,90,97.0,f,t,t,1,2,1.0,1.0,38.0,30.0,1125.0,0,,,,,,,,t,15,0.0,t,4,2,43,30,-1.02,1.03,0.010000000000000009,136.62962962962962,-98.62962962962962,2,2839
671669265235442364,219526255,98,99.0,f,t,t,2,1,,,290.0,2.0,21.7,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,18,0.75,t,5,3,30,22,-0.67,0.16,-0.51,200.83969465648855,89.16030534351145,2,1519
671670971425563724,219526255,98,99.0,f,t,t,2,1,,,346.0,2.0,24.3,14,4.46,4.71,4.96,4.29,4.58,4.67,4.21,t,18,12.63,t,5,3,30,16,4.96,-0.49,4.47,201.0,145.0,2,1519
671679008224438796,219526255,98,99.0,f,t,t,2,1,,,341.0,2.0,26.8,28,4.15,4.15,4.94,4.33,4.15,4.67,4.12,t,18,17.68,t,5,3,30,2,7.36,-2.0,5.36,203.64655172413794,137.35344827586206,2,1519
671684236902171206,219526255,98,99.0,f,t,t,4,1,1.0,1.0,240.0,2.0,24.1,4,4.83,4.83,5.0,4.92,4.5,4.83,4.58,t,18,7.06,t,5,3,30,26,2.32,0.59,2.9099999999999997,201.2685185185185,38.731481481481495,2,1519
671687362388947426,219526255,98,99.0,f,t,t,4,1,1.0,1.0,178.0,2.0,20.9,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,18,1.0,t,5,3,30,27,-0.55,0.7,0.1499999999999999,200.20661157024793,-22.20661157024793,2,1519
672594256114303962,11853421,100,98.0,f,t,t,4,1,2.0,2.0,116.0,1.1,1125.0,14,4.8,4.8,4.85,4.85,4.9,4.9,4.7,t,1,12.0,f,5,2,42,16,4.66,-0.49,4.17,121.36363636363636,-5.36363636363636,3,3229
672616401437586260,87628993,100,100.0,f,t,t,1,1,1.0,1.0,85.0,30.0,364.0,0,,,,,,,,f,8,0.0,t,5,2,29,30,-1.02,1.03,0.010000000000000009,114.0,-29.0,2,2315
672651592295596672,314324381,100,95.0,f,t,t,4,2,2.0,2.0,263.0,4.6,1125.0,19,4.8,4.6,5.0,4.8,4.6,5.0,4.2,f,21,3.06,f,5,2,36,11,0.43,-1.03,-0.6000000000000001,185.34146341463415,77.65853658536585,3,1098
673505940380037783,3355821,100,100.0,f,t,t,4,1,2.0,4.0,146.0,3.0,1125.0,20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,3.0,f,4,2,59,10,0.4,-1.13,-0.7299999999999999,152.8,-6.800000000000011,3,3755
673706798561540507,107434423,100,97.0,f,t,t,2,1,1.0,1.0,142.0,701.9,1125.0,29,,,,,,,,t,369,0.0,t,5,3,27,1,-1.02,-2.11,-3.13,181.42307692307693,-39.423076923076934,3,2180
673827434018037307,340706410,0,0.0,f,t,t,6,3.5,3.0,3.0,210.0,1.3,365.0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,43,5.0,f,1,2,47,22,1.35,0.16,1.51,191.45454545454547,18.545454545454533,3,1003
673851852089354481,219526255,98,99.0,f,t,t,2,1,,1.0,270.0,30.0,104.2,9,4.0,5.0,5.0,5.0,3.0,5.0,5.0,t,18,0.61,t,5,3,16,21,-0.73,0.05,-0.6799999999999999,187.83098591549296,82.16901408450704,2,1519
673977686427575879,31187125,98,100.0,t,t,t,5,2.5,2.0,3.0,207.0,1.0,1001.2,11,5.0,5.0,5.0,4.8,4.7,4.7,4.9,t,4,5.26,f,5,2,35,19,1.47,-0.16,1.31,169.6153846153846,37.38461538461539,3,2792
674150402475652705,87628993,100,100.0,f,t,t,1,1,1.0,1.0,85.0,30.0,364.0,0,,,,,,,,f,8,0.0,t,5,2,29,30,-1.02,1.03,0.010000000000000009,110.16666666666667,-25.16666666666667,2,2315
674203592587029782,7781110,50,39.0,f,t,t,2,1,1.0,1.0,56.0,1.0,6.0,3,4.6,5.0,4.6,4.8,4.4,4.6,4.8,f,1,5.0,f,3,3,19,27,1.35,0.7,2.05,179.0,-123.0,2,3417
674697880871754295,38885707,100,100.0,f,t,t,5,1,2.0,3.0,134.0,2.0,365.0,23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,4.0,f,5,1,58,7,0.87,-1.46,-0.59,56.5,77.5,3,2696
675151740194796773,107434423,100,97.0,f,t,t,2,1,1.0,1.0,221.0,730.0,1125.0,0,,,,,,,,t,369,0.0,t,5,3,28,30,-1.02,1.03,0.010000000000000009,178.0,43.0,3,2180
675152130558312302,107434423,100,97.0,f,t,t,2,1,1.0,1.0,177.0,702.1,1125.0,0,,,,,,,,t,369,0.0,t,5,3,28,30,-1.02,1.03,0.010000000000000009,181.4857142857143,-4.485714285714295,3,2180
675152413567545963,107434423,100,97.0,f,t,t,4,2,2.0,2.0,220.0,710.0,1125.0,9,,,,,,,,t,369,0.0,t,5,3,27,21,-1.02,0.05,-0.97,176.58461538461538,43.415384615384625,3,2180
675194389654335715,807963,100,100.0,f,t,t,2,1,1.0,1.0,131.0,2.0,10.0,7,,,,,,,,f,1,0.0,f,5,3,24,23,-1.02,0.27,-0.75,170.13333333333333,-39.133333333333326,3,4165
675324739303021108,468209555,100,100.0,f,t,t,4,1,1.0,2.0,67.0,30.0,1125.0,6,,,,,,,,t,2,0.0,t,5,2,53,24,-1.02,0.38,-0.64,149.9090909090909,-82.9090909090909,3,151
675327051597430893,70996371,100,88.0,f,t,f,3,1,1.0,2.0,181.0,2.0,1125.0,8,4.86,4.71,4.86,5.0,5.0,5.0,4.71,f,3,6.56,f,5,2,52,22,2.09,0.16,2.25,179.7058823529412,1.2941176470588118,3,2402
675377266772359074,84988701,100,100.0,f,t,t,6,2.5,3.0,3.0,299.0,30.0,90.0,12,,,,,,,,t,1,0.0,t,5,2,53,18,-1.02,-0.27,-1.29,236.0,63.0,3,2329
675380561838883557,469324603,100,100.0,f,t,t,3,1,,2.0,236.0,3.1,29.0,21,5.0,5.0,5.0,4.33,5.0,5.0,5.0,t,1,2.81,f,5,2,41,9,0.31,-1.24,-0.9299999999999999,211.74111675126903,24.258883248730967,3,145
675445066192769318,26648538,100,100.0,t,t,t,4,2,2.0,2.0,214.0,2.0,365.0,7,5.0,5.0,4.94,5.0,4.94,5.0,5.0,t,4,8.28,f,5,2,29,23,2.9,0.27,3.17,195.48837209302326,18.51162790697674,3,2872
676170429762560539,87628993,100,100.0,f,t,t,1,1,1.0,1.0,85.0,30.0,364.0,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,1.0,t,5,2,29,18,-0.55,-0.27,-0.8200000000000001,114.28571428571429,-29.285714285714292,2,2315
676193293885852760,48646454,100,91.0,t,t,t,2,1.5,1.0,1.0,120.0,1.0,365.0,27,5.0,4.8,4.8,5.0,5.0,4.4,4.8,f,4,2.83,f,5,3,44,3,0.32,-1.89,-1.5699999999999998,161.8,-41.80000000000001,2,2582
676383026685691304,298721073,100,100.0,t,t,t,2,1,1.0,1.0,150.0,30.0,200.0,13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,6,1.0,t,5,3,56,17,-0.55,-0.38,-0.93,184.125,-34.125,3,1163
676477995931341710,107434423,100,97.0,f,t,t,2,1,1.0,1.0,216.0,730.0,1125.0,0,,,,,,,,t,369,0.0,t,5,3,28,30,-1.02,1.03,0.010000000000000009,181.03846153846155,34.96153846153845,3,2180
676638178552658764,121688409,100,99.0,t,t,t,4,1,1.0,2.0,120.0,2.4,1125.0,28,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,28,1.62,f,5,2,27,2,-0.26,-2.0,-2.26,128.0,-8.0,3,2086
677617124014902936,432675332,100,100.0,t,t,t,2,1,,1.0,164.0,2.0,1125.0,27,4.8,5.0,4.7,4.9,4.9,4.9,4.9,t,5,6.82,t,5,2,44,3,2.21,-1.89,0.32000000000000006,237.34615384615384,-73.34615384615384,3,381
677710231767913236,162607219,100,100.0,f,t,f,3,1,1.0,1.0,119.0,1.0,365.0,15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1.0,t,5,2,52,15,-0.55,-0.59,-1.1400000000000001,145.1818181818182,-26.181818181818187,3,1817
677790442059481137,8056187,100,100.0,f,t,t,2,1,1.0,2.0,107.0,2.0,1125.0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,2.0,f,5,2,21,22,-0.08,0.16,0.08,165.5,-58.5,3,3405
678328577009076351,82122019,100,99.0,t,t,t,5,2,2.0,2.0,216.0,1.0,365.0,6,,,,,,,,t,2,0.0,f,5,2,18,24,-1.02,0.38,-0.64,188.875,27.125,3,2343
678482888673045133,471331224,100,100.0,f,t,f,8,2,3.0,4.0,246.0,3.1,1125.0,18,5.0,5.0,5.0,5.0,5.0,4.78,4.89,f,1,6.14,f,5,2,60,12,1.89,-0.92,0.9699999999999999,665.0,-419.0,3,134
678535652874988308,298721073,100,100.0,t,t,t,2,1,1.0,1.0,107.0,3.7,1125.0,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,6,2.0,f,5,3,50,18,-0.08,-0.27,-0.35000000000000003,232.78125,-125.78125,3,1163
678556549561536249,80333752,100,100.0,t,t,t,10,2,3.0,4.0,380.0,2.1,1125.0,16,4.8,4.4,4.8,5.0,5.0,4.8,4.4,f,21,3.06,f,5,2,56,14,0.43,-0.7,-0.26999999999999996,192.16326530612244,187.83673469387756,3,2352
678731296338952649,107434423,100,97.0,f,t,t,4,2,2.0,2.0,177.0,710.0,1125.0,16,,,,,,,,t,369,0.0,t,5,3,28,14,-1.02,-0.7,-1.72,201.2741935483871,-24.274193548387103,3,2180
678890814241375910,27433172,100,100.0,f,t,t,6,3,3.0,3.0,207.0,3.0,365.0,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1.0,f,5,3,49,20,-0.55,-0.05,-0.6000000000000001,156.57142857142858,50.428571428571416,3,2857
678964744135035712,99932610,100,100.0,f,t,t,4,1,1.0,2.0,118.0,30.0,1125.0,0,,,,,,,,t,29,0.0,t,5,2,35,30,-1.02,1.03,0.010000000000000009,192.42857142857142,-74.42857142857142,3,2241
678967152762600544,99932610,100,100.0,f,t,t,3,1,,2.0,105.0,30.0,1125.0,6,3.0,5.0,5.0,5.0,5.0,3.0,2.0,t,29,1.0,t,5,2,36,24,-0.55,0.38,-0.17000000000000004,194.94642857142858,-89.94642857142858,3,2241
678968411591311695,99932610,100,100.0,f,t,t,4,1,1.0,2.0,131.0,30.0,1125.0,12,,,,,,,,t,29,0.0,t,5,2,30,18,-1.02,-0.27,-1.29,196.01818181818183,-65.01818181818183,3,2241
679027426758048949,7041978,100,86.0,f,t,t,2,1,1.0,1.0,130.0,2.0,1125.0,16,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,1,2.0,f,5,2,39,14,-0.08,-0.7,-0.7799999999999999,178.14285714285714,-48.14285714285714,3,3454
679069940115622800,70996371,100,88.0,f,t,f,4,1,2.0,2.0,244.0,2.0,10.0,15,,,,,,,,f,3,0.0,f,5,2,47,15,-1.02,-0.59,-1.6099999999999999,174.44444444444446,69.55555555555554,3,2402
679136620277054574,131659662,100,50.0,f,t,t,4,1,2.0,3.0,150.0,30.0,365.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1.0,t,4,2,36,27,-0.55,0.7,0.1499999999999999,196.25,-46.25,3,2022
679175848962533039,409129017,100,86.0,f,t,t,4,1,1.0,2.0,104.0,30.0,365.0,0,,,,,,,,f,11,0.0,t,5,2,58,30,-1.02,1.03,0.010000000000000009,188.15384615384616,-84.15384615384616,3,528
679259430998397750,42224788,100,100.0,f,t,t,2,1,1.0,1.0,150.0,1.0,1125.0,8,4.88,5.0,5.0,5.0,5.0,5.0,5.0,f,1,4.9,f,5,3,36,22,1.3,0.16,1.46,344.375,-194.375,3,2662
679317057542218719,310761349,100,98.0,f,t,t,6,1,2.0,2.0,321.0,4.4,1125.0,13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,7,5.0,f,5,2,48,17,1.35,-0.38,0.9700000000000001,250.80769230769232,70.19230769230768,3,1112
679417071782452627,107434423,100,97.0,f,t,t,2,1,,1.0,132.0,707.5,1125.0,0,,,,,,,,t,369,0.0,t,5,3,27,30,-1.02,1.03,0.010000000000000009,181.6153846153846,-49.61538461538461,3,2180
679417428398171735,107434423,100,97.0,f,t,t,2,1,,1.0,132.0,710.0,1125.0,0,,,,,,,,t,369,0.0,t,5,3,27,30,-1.02,1.03,0.010000000000000009,181.6153846153846,-49.61538461538461,3,2180
679417821047466855,107434423,100,97.0,f,t,t,2,1,,1.0,163.0,699.4,1125.0,0,,,,,,,,t,369,0.0,t,5,3,27,30,-1.02,1.03,0.010000000000000009,181.6153846153846,-18.615384615384613,3,2180
679645367087627569,107434423,100,97.0,f,t,t,4,2,2.0,2.0,211.0,710.0,1125.0,14,,,,,,,,t,369,0.0,t,5,3,27,16,-1.02,-0.49,-1.51,199.94086021505376,11.05913978494624,3,2180
679748946386971166,54812088,100,100.0,f,t,t,8,2.5,3.0,4.0,197.0,2.6,365.0,30,4.33,4.67,4.67,4.33,4.33,4.67,4.0,t,49,2.14,f,5,2,36,0,-0.01,-2.21,-2.2199999999999998,134.6153846153846,62.38461538461539,3,2515
679749080187524503,54812088,100,100.0,f,t,t,14,2,5.0,8.0,342.0,2.6,365.0,19,4.75,4.5,4.25,5.0,4.75,5.0,4.75,t,49,3.24,f,5,2,37,11,0.51,-1.03,-0.52,244.6341463414634,97.3658536585366,3,2515
679765919768944483,462796256,100,96.0,f,t,f,7,2.5,3.0,4.0,266.0,3.8,365.0,16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,5.0,f,5,2,59,14,1.35,-0.7,0.6500000000000001,203.26666666666668,62.73333333333332,3,182
680166812990420749,107434423,100,97.0,f,t,t,2,1,,1.0,174.0,710.0,1125.0,0,,,,,,,,t,369,0.0,t,5,3,27,30,-1.02,1.03,0.010000000000000009,183.09615384615384,-9.09615384615384,3,2180
680522862142265552,107500706,100,100.0,t,t,t,6,1,2.0,3.0,306.0,5.2,1125.0,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,2.83,f,5,2,58,13,0.32,-0.81,-0.49000000000000005,231.53846153846155,74.46153846153845,3,2180
680569072538931142,87628993,100,100.0,f,t,t,2,1,1.0,1.0,95.0,30.0,364.0,0,,,,,,,,t,8,0.0,t,5,2,28,30,-1.02,1.03,0.010000000000000009,114.28571428571429,-19.285714285714292,2,2315
681121073557011524,99932610,100,100.0,f,t,t,3,1,,2.0,103.0,30.0,1125.0,0,,,,,,,,t,29,0.0,t,5,2,14,30,-1.02,1.03,0.010000000000000009,181.49019607843138,-78.49019607843138,3,2241
681187331208288771,47266092,94,77.0,f,t,t,2,1,1.0,1.0,86.0,1.0,31.0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1.0,t,5,3,37,22,-0.55,0.16,-0.39,122.0,-36.0,3,2600
681227812017546278,90462353,0,0.0,f,t,t,6,1,2.0,4.0,281.0,3.1,1125.0,7,5.0,5.0,4.67,5.0,5.0,4.67,4.33,t,1,2.5,f,1,2,45,23,0.16,0.27,0.43000000000000005,209.02083333333334,71.97916666666666,3,2301
681612350457453661,107434423,100,97.0,f,t,t,2,1,,1.0,145.0,702.1,1125.0,0,,,,,,,,t,369,0.0,t,5,3,27,30,-1.02,1.03,0.010000000000000009,180.71153846153845,-35.71153846153845,3,2180
681612719264038703,107434423,100,97.0,f,t,t,4,2,2.0,2.0,267.0,710.0,1125.0,0,,,,,,,,t,369,0.0,t,5,3,28,30,-1.02,1.03,0.010000000000000009,180.71153846153845,86.28846153846155,3,2180
681929728355116076,483342,100,40.0,f,t,t,2,1,1.0,1.0,125.0,2.0,14.0,0,,,,,,,,f,1,0.0,f,5,3,50,30,-1.02,1.03,0.010000000000000009,149.5,-24.5,3,4263
682062574445811475,23006622,100,90.0,f,t,t,2,1.5,,1.0,180.0,30.0,1125.0,0,4.67,4.33,4.67,5.0,5.0,5.0,4.33,t,1,2.14,t,4,2,30,30,-0.01,1.03,1.02,210.34306569343065,-30.343065693430646,3,2962
682127621328568578,26815448,100,58.0,f,t,t,2,1,1.0,1.0,79.0,30.0,1125.0,0,,,,,,,,t,2,0.0,t,5,2,11,30,-1.02,1.03,0.010000000000000009,231.6,-152.6,3,2869
682128460322641945,466495260,100,100.0,f,t,t,6,1,1.0,2.0,212.0,3.1,1125.0,17,3.7,3.7,3.5,3.8,4.3,4.5,3.7,t,1,7.5,t,5,2,32,13,2.53,-0.81,1.7199999999999998,187.28571428571428,24.714285714285722,3,160
682671591217335848,87628993,100,100.0,f,t,t,1,1,1.0,1.0,85.0,30.0,364.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,1.0,t,5,2,29,30,-0.55,1.03,0.48,114.0,-29.0,2,2315
682686548969555237,403940407,100,100.0,f,t,t,2,1,1.0,1.0,107.0,30.0,365.0,0,,,,,,,,t,1,0.0,t,5,2,15,30,-1.02,1.03,0.010000000000000009,205.07692307692307,-98.07692307692307,3,556
682861743168492812,298721073,100,100.0,t,t,t,3,1,1.0,2.0,150.0,30.0,260.0,20,,,,,,,,f,6,0.0,t,5,3,56,10,-1.02,-1.13,-2.15,184.125,-34.125,3,1163
682934027323520977,46123709,100,100.0,t,t,t,2,1,,1.0,70.0,30.0,365.0,0,,,,,,,,t,2,0.0,t,5,3,40,30,-1.02,1.03,0.010000000000000009,195.125,-125.125,3,2614
683310286152431723,472561931,100,100.0,f,t,t,2,1,1.0,1.0,90.0,2.0,1125.0,26,5.0,5.0,5.0,4.75,5.0,4.75,5.0,t,1,2.86,f,5,2,38,4,0.33,-1.78,-1.45,156.58823529411765,-66.58823529411765,2,127
683500173267445260,172036746,100,92.0,f,t,t,3,1.5,1.0,2.0,63.0,2.0,30.0,18,4.67,4.67,3.67,5.0,5.0,4.67,4.33,f,2,3.0,f,5,2,48,12,0.4,-0.92,-0.52,137.66666666666666,-74.66666666666666,2,1763
683748427710472960,107434423,100,97.0,f,t,t,4,2,2.0,2.0,264.0,709.1,1125.0,0,,,,,,,,t,369,0.0,t,5,3,28,30,-1.02,1.03,0.010000000000000009,179.51923076923077,84.48076923076923,3,2180
683988409578147865,427021161,100,100.0,f,t,t,8,2,4.0,6.0,421.0,3.1,29.0,20,,,,,,,,t,1,0.0,f,5,2,37,10,-1.02,-1.13,-2.15,198.08333333333334,222.91666666666666,3,419
684163261131630679,471547178,100,100.0,f,t,t,4,1,2.0,2.0,223.0,5.0,1125.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,2,1.0,f,5,2,56,30,-0.55,1.03,0.48,192.55555555555554,30.444444444444457,3,133
684180756272872581,471547178,100,100.0,f,t,t,2,1,1.0,1.0,128.0,3.1,1125.0,1,,,,,,,,f,2,0.0,f,5,2,51,29,-1.02,0.92,-0.09999999999999998,196.44444444444446,-68.44444444444446,3,133
684368159396504828,74922196,100,94.0,f,t,t,3,1,1.0,2.0,138.0,2.0,1125.0,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,5.0,f,5,2,43,24,1.35,0.38,1.73,189.47368421052633,-51.47368421052633,3,2379
684865605285837181,75247196,100,100.0,f,t,t,4,1,2.0,2.0,160.0,1.1,365.0,16,,,,,,,,t,4,0.0,f,5,2,41,14,-1.02,-0.7,-1.72,150.04166666666666,9.958333333333343,3,2378
685246914390697879,472627730,100,100.0,f,t,t,6,1,1.0,2.0,173.0,13.4,1125.0,17,4.0,4.2,4.4,4.2,4.4,5.0,4.0,t,1,4.17,t,5,2,30,13,0.95,-0.81,0.1399999999999999,191.78,-18.78,3,127
685425256450612029,11235028,100,86.0,f,t,t,2,1,1.0,1.0,100.0,1.0,1125.0,12,,,,,,,,t,2,0.0,f,5,2,15,18,-1.02,-0.27,-1.29,176.1578947368421,-76.15789473684211,2,3249
685548274311605094,182268086,100,72.0,f,t,t,6,1,2.0,3.0,234.0,3.0,200.0,6,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,3,1.0,f,5,2,46,24,-0.55,0.38,-0.17000000000000004,159.77272727272728,74.22727272727272,3,1707
685577105182783100,75247196,100,100.0,f,t,t,1,1,,1.0,54.0,30.0,365.0,0,,,,,,,,f,4,0.0,t,5,2,36,30,-1.02,1.03,0.010000000000000009,153.29166666666666,-99.29166666666666,3,2378
685681412394935454,298721073,100,100.0,t,t,t,2,1,1.0,1.0,138.0,3.7,1125.0,13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,6,2.0,f,5,3,41,17,-0.08,-0.38,-0.46,224.04,-86.03999999999999,3,1163
685822901144977561,238425582,100,100.0,f,t,t,12,3.5,5.0,7.0,443.0,7.1,364.0,23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,2.09,f,5,3,43,7,-0.03,-1.46,-1.49,158.66666666666666,284.33333333333337,3,1412
686150030367869732,240057772,0,0.0,f,t,f,3,1,1.0,2.0,130.0,1.0,1125.0,0,,,,,,,,f,1,0.0,f,1,2,50,30,-1.02,1.03,0.010000000000000009,205.16666666666666,-75.16666666666666,3,1405
686524908106441048,15740459,100,100.0,t,t,t,7,2,3.0,5.0,317.0,1.0,1125.0,0,,,,,,,,f,2,0.0,f,5,2,56,30,-1.02,1.03,0.010000000000000009,138.66666666666666,178.33333333333334,3,3122
